Package Name,Class Name,NOF,NOM,NOM+NOF,God Class
com.hp.hpl.jena.util.cache,EnhancedNodeCache,4,0,4,No
com.hp.hpl.jena.util.tuple,TupleSet,4,0,4,No
com.hp.hpl.jena.graph.impl,FileGraphMaker,4,0,4,No
com.hp.hpl.jena.graph.impl,WrappedGraph,4,0,4,No
com.hp.hpl.jena.db.impl,DriverMap,4,0,4,No
com.hp.hpl.jena.db.impl,GraphRDBMaker,3,1,4,No
com.hp.hpl.jena.datatypes,DatatypeFormatException,0,3,3,No
com.hp.hpl.jena.rdf.arp.states,InnerXMLLiteral,1,2,3,No
com.hp.hpl.jena.rdf.arp.states,LookingForRDF,0,3,3,No
com.hp.hpl.jena.rdf.arp.states,WantTopLevelDescription,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,AddOne,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,AssertDisjointPairs,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,CountLiteralValues,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Difference,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Drop,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Equal,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,GE,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,GreaterThan,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,IsBNode,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,IsFunctor,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,IsLiteral,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,LE,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,LessThan,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,ListMapAsObject,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,ListMapAsSubject,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,ListNotContains,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,ListNotEqual,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,MakeTemp,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Max,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Min,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,NotBNode,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,NotDType,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,NotEqual,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,NotFunctor,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,NotLiteral,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,NoValue,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Now,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Product,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Quotient,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Remove,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Sum,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Table,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.builtins,TableAll,0,3,3,No
com.hp.hpl.jena.graph.query,GuardArranger,3,0,3,No
com.hp.hpl.jena.graph.query,Mapping,3,0,3,No
com.hp.hpl.jena.graph.query,Pattern,3,0,3,No
com.hp.hpl.jena.graph.query,Rewrite,3,0,3,No
com.hp.hpl.jena.graph.query,SimpleQueryPlan,3,0,3,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDBaseStringType,0,3,3,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDDayType,1,2,3,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDMonthDayType,1,2,3,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDTimeType,0,3,3,No
com.hp.hpl.jena.rdf.model,Statement,0,3,3,No
com.hp.hpl.jena.shared,PrefixMapping,0,3,3,No
com.hp.hpl.jena.shared.uuid,UUID_V4_Gen,2,1,3,No
com.hp.hpl.jena.reasoner.rulesys.impl,GenericTripleMatchFrame,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.impl,OWLExptRuleTranslationHook,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.impl,OWLRuleTranslationHook,0,3,3,No
com.hp.hpl.jena.reasoner.rulesys.impl,RDFSCMPPreprocessHook,1,2,3,No
com.hp.hpl.jena.util,LocatorFile,3,0,3,No
com.hp.hpl.jena.util,Metadata,1,2,3,No
com.hp.hpl.jena.util,MonitorGraph,1,2,3,No
com.hp.hpl.jena.util,MonitorModel,0,3,3,No
com.hp.hpl.jena.rdf.arp.impl,ARPSaxErrorHandler,1,2,3,No
com.hp.hpl.jena.rdf.arp.impl,XMLContext,0,3,3,No
com.hp.hpl.jena.shared.impl,PrefixMappingImpl,3,0,3,No
com.hp.hpl.jena.reasoner.rulesys,BasicFBReifier,3,0,3,No
com.hp.hpl.jena.reasoner.rulesys,RDFSRuleInfGraph,0,3,3,No
com.hp.hpl.jena.assembler,ModelExpansion,3,0,3,No
com.hp.hpl.jena.assembler,RuleSet,3,0,3,No
com.hp.hpl.jena.rdf.arp.lang,IanaLanguageTag,2,1,3,No
com.hp.hpl.jena.graph.impl,BaseGraphMaker,3,0,3,No
com.hp.hpl.jena.graph.impl,FileGraphTransactionHandler,3,0,3,No
com.hp.hpl.jena.graph.impl,ReificationWrapper,3,0,3,No
com.hp.hpl.jena.graph.impl,ReificationWrapperGraph,3,0,3,No
com.hp.hpl.jena.graph.impl,SimpleEventManager,3,0,3,No
com.hp.hpl.jena.graph.impl,SimpleReifierTripleMap,2,1,3,No
com.hp.hpl.jena.graph.impl,WrappedBulkUpdateHandler,3,0,3,No
com.hp.hpl.jena.db.impl,DBQuery,0,3,3,No
com.hp.hpl.jena.db.impl,DBQueryStageCompiler,1,2,3,No
com.hp.hpl.jena.db.impl,Driver_Derby,0,3,3,No
com.hp.hpl.jena.db.impl,Driver_HSQL,0,3,3,No
com.hp.hpl.jena.db.impl,ReificationCache,3,0,3,No
com.hp.hpl.jena.db.impl,SpecializedGraph_TripleStore_RDB,0,3,3,No
com.hp.hpl.jena.mem,GraphMemBase,2,0,2,No
com.hp.hpl.jena.mem,HashedBunchMap,2,0,2,No
com.hp.hpl.jena.mem,ObjectIterator,2,0,2,No
com.hp.hpl.jena.graph,TripleBoundary,0,2,2,No
com.hp.hpl.jena.rdf.arp.states,FrameI,2,0,2,No
com.hp.hpl.jena.rdf.arp.states,OuterXMLLiteral,1,1,2,No
com.hp.hpl.jena.rdf.arp.states,WantLiteralValueOrDescription,1,1,2,No
com.hp.hpl.jena.rdf.arp.states,WantTypedLiteral,1,1,2,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Bound,0,2,2,No
com.hp.hpl.jena.reasoner.rulesys.builtins,MakeInstance,0,2,2,No
com.hp.hpl.jena.reasoner.rulesys.builtins,MakeSkolem,0,2,2,No
com.hp.hpl.jena.reasoner.rulesys.builtins,Unbound,0,2,2,No
com.hp.hpl.jena.reasoner.rulesys.builtins,UriConcat,0,2,2,No
com.hp.hpl.jena.graph.query,ConstraintStage,2,0,2,No
com.hp.hpl.jena.graph.query,NamedTripleBunches,2,0,2,No
com.hp.hpl.jena.graph.query,SimpleTreeQueryPlan,2,0,2,No
com.hp.hpl.jena.graph.query,Stage,2,0,2,No
com.hp.hpl.jena.rdf.model.impl,ModelListenerAdapter,2,0,2,No
com.hp.hpl.jena.rdf.model.impl,ModelMakerImpl,2,0,2,No
com.hp.hpl.jena.rdf.model.impl,NodeIteratorImpl,0,2,2,No
com.hp.hpl.jena.rdf.model.impl,PropertyImpl,2,0,2,No
com.hp.hpl.jena.rdf.model.impl,ResIteratorImpl,0,2,2,No
com.hp.hpl.jena.rdf.arp,DOM2Model,1,1,2,No
com.hp.hpl.jena.vocabulary,DAMLVocabulary,2,0,2,No
com.hp.hpl.jena.graph.query.regexptrees,Paren,2,0,2,No
com.hp.hpl.jena.graph.query.regexptrees,Text,2,0,2,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDByteType,0,2,2,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDDateTimeType,0,2,2,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDDateType,0,2,2,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDDurationType,0,2,2,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDMonthType,0,2,2,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDYearMonthType,0,2,2,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDYearType,0,2,2,No
com.hp.hpl.jena.n3,JenaReaderBase,1,1,2,No
com.hp.hpl.jena.n3,JenaURIException,0,2,2,No
com.hp.hpl.jena.enhanced,BuiltinPersonalities,1,1,2,No
com.hp.hpl.jena.enhanced,Personality,0,2,2,No
com.hp.hpl.jena.enhanced,PersonalityConfigException,0,2,2,No
com.hp.hpl.jena.rdf.model,EmptyListException,0,2,2,No
com.hp.hpl.jena.rdf.model,EmptyListUpdateException,0,2,2,No
com.hp.hpl.jena.rdf.model,InvalidListException,0,2,2,No
com.hp.hpl.jena.rdf.model,ListIndexException,0,2,2,No
jena,dbdump,1,1,2,No
jena,dblist,1,1,2,No
jena,rdfcompare,0,2,2,No
jena,rdfcopy,0,2,2,No
com.hp.hpl.jena.util.iterator,EarlyBindingIterator,0,2,2,No
com.hp.hpl.jena.util.iterator,Map1Iterator,2,0,2,No
com.hp.hpl.jena.util.iterator,NiceIterator,2,0,2,No
com.hp.hpl.jena.db,RDFRDBException,0,2,2,No
com.hp.hpl.jena.shared,CannotEncodeCharacterException,2,0,2,No
com.hp.hpl.jena.shared,Lock,2,0,2,No
com.hp.hpl.jena.shared,LockMRSW,1,1,2,No
com.hp.hpl.jena.shared,NoSuchReasonerException,1,1,2,No
com.hp.hpl.jena.reasoner,ReasonerException,0,2,2,No
com.hp.hpl.jena.graph.compose,Dyadic,2,0,2,No
com.hp.hpl.jena.graph.compose,PolyadicPrefixMappingImpl,2,0,2,No
com.hp.hpl.jena.shared.uuid,Bits,2,0,2,No
com.hp.hpl.jena.reasoner.rulesys.impl,GenericChoiceFrame,0,2,2,No
com.hp.hpl.jena.reasoner.rulesys.impl,LPRuleSyntaxException,0,2,2,No
com.hp.hpl.jena.reasoner.rulesys.impl,MutableTriplePattern,0,2,2,No
com.hp.hpl.jena.util,LocatorClassLoader,1,1,2,No
com.hp.hpl.jena.util,LocatorZip,1,1,2,No
com.hp.hpl.jena.rdf.arp.impl,UntaintableURIReference,0,2,2,No
com.hp.hpl.jena.assembler.assemblers,AssemblerBase,2,0,2,No
com.hp.hpl.jena.assembler.assemblers,AssemblerGroup,2,0,2,No
com.hp.hpl.jena.assembler.assemblers,ModelAssembler,2,0,2,No
com.hp.hpl.jena.assembler.assemblers,ReasonerFactoryAssembler,2,0,2,No
com.hp.hpl.jena.shared.wg,LazyZipEntryInputStream,2,0,2,No
com.hp.hpl.jena.assembler,Content,2,0,2,No
com.hp.hpl.jena.assembler,ImportManager,2,0,2,No
com.hp.hpl.jena.rdf.listeners,StatementListener,0,2,2,No
com.hp.hpl.jena.rdf.arp.lang,LanguageTag,0,2,2,No
com.hp.hpl.jena.graph.impl,LiteralLabelFactory,0,2,2,No
com.hp.hpl.jena.graph.impl,SimpleBulkUpdateHandler,2,0,2,No
com.hp.hpl.jena.assembler.exceptions,AssemblerException,2,0,2,No
com.hp.hpl.jena.assembler.exceptions,CannotConstructException,2,0,2,No
com.hp.hpl.jena.assembler.exceptions,NoImplementationException,2,0,2,No
com.hp.hpl.jena.ontology,LanguageConsistencyException,1,1,2,No
com.hp.hpl.jena.db.impl,IRDBDriver,1,1,2,No
com.hp.hpl.jena.datatypes.xsd,IllegalDateTimeFieldException,0,1,1,No
com.hp.hpl.jena.mem,GraphMemBaseQueryHandler,1,0,1,No
com.hp.hpl.jena.mem,HashedTripleBunch,1,0,1,No
com.hp.hpl.jena.mem,MixedGraphMem,1,0,1,No
com.hp.hpl.jena.mem,NodeToTriplesMap,1,0,1,No
com.hp.hpl.jena.mem,SetBunch,1,0,1,No
com.hp.hpl.jena.mem,SmallGraphMem,1,0,1,No
com.hp.hpl.jena.mem,TrackingTripleIterator,1,0,1,No
com.hp.hpl.jena.mem,WrappedHashMap,1,0,1,No
com.hp.hpl.jena.graph,Factory,1,0,1,No
com.hp.hpl.jena.graph,Graph,0,1,1,No
com.hp.hpl.jena.graph,Node_Literal,0,1,1,No
com.hp.hpl.jena.graph,Node_Variable,1,0,1,No
com.hp.hpl.jena.graph,TripleMatchFilter,1,0,1,No
com.hp.hpl.jena.rdf.arp.states,StartStateRDForDescription,0,1,1,No
com.hp.hpl.jena.rdf.arp.states,WantEmpty,0,1,1,No
com.hp.hpl.jena.n3.turtle,ParserTurtle,0,1,1,No
com.hp.hpl.jena.n3.turtle,TurtleEventDump,0,1,1,No
com.hp.hpl.jena.n3.turtle,TurtleRDFGraphInserter,0,1,1,No
com.hp.hpl.jena.graph.query,Bind,0,1,1,No
com.hp.hpl.jena.graph.query,Bound,0,1,1,No
com.hp.hpl.jena.graph.query,ExpressionSet,1,0,1,No
com.hp.hpl.jena.graph.query,Fixed,1,0,1,No
com.hp.hpl.jena.graph.query,FixedValuator,1,0,1,No
com.hp.hpl.jena.graph.query,InitialStage,1,0,1,No
com.hp.hpl.jena.graph.query,NamedGraphMap,1,0,1,No
com.hp.hpl.jena.graph.query,PatternLiteral,1,0,1,No
com.hp.hpl.jena.graph.query,SimpleQueryHandler,1,0,1,No
com.hp.hpl.jena.graph.query,SlotValuator,1,0,1,No
com.hp.hpl.jena.graph.query,TripleSorter,0,1,1,No
com.hp.hpl.jena.graph.query,ValuatorSet,1,0,1,No
com.hp.hpl.jena.rdf.model.impl,MemoryModelGetter,1,0,1,No
com.hp.hpl.jena.rdf.model.impl,ReifiedStatementImpl,1,0,1,No
com.hp.hpl.jena.rdf.model.impl,StatementBase,1,0,1,No
com.hp.hpl.jena.rdf.model.impl,StmtIteratorImpl,1,0,1,No
com.hp.hpl.jena.rdf.arp,FatalParsingErrorException,1,0,1,No
com.hp.hpl.jena.graph.query.regexptrees,AnyOf,1,0,1,No
com.hp.hpl.jena.graph.query.regexptrees,BackReference,1,0,1,No
com.hp.hpl.jena.graph.query.regexptrees,MultiOperandTree,1,0,1,No
com.hp.hpl.jena.graph.query.regexptrees,NoneOf,1,0,1,No
com.hp.hpl.jena.graph.query.regexptrees,Repeated,1,0,1,No
com.hp.hpl.jena.datatypes.xsd.impl,XSDGenericType,0,1,1,No
com.hp.hpl.jena.n3,N3JenaWriterTriples,1,0,1,No
com.hp.hpl.jena.n3,RelativeURIException,0,1,1,No
com.hp.hpl.jena.enhanced,Polymorphic,1,0,1,No
com.hp.hpl.jena.enhanced,UnsupportedPolymorphismException,1,0,1,No
com.hp.hpl.jena.rdf.model,DoesNotReifyException,0,1,1,No
com.hp.hpl.jena.rdf.model,ModelExtract,1,0,1,No
com.hp.hpl.jena.rdf.model,ModelFactoryBase,0,1,1,No
com.hp.hpl.jena.rdf.model,StatementBoundaryBase,0,1,1,No
com.hp.hpl.jena.rdf.model,StatementTripleBoundary,1,0,1,No
jena,dbcreate,0,1,1,No
jena,dbload,0,1,1,No
jena,dbremove,0,1,1,No
com.hp.hpl.jena.util.iterator,WrappedIterator,1,0,1,No
com.hp.hpl.jena.shared,AlreadyReifiedException,0,1,1,No
com.hp.hpl.jena.shared,BadDescriptionException,1,0,1,No
com.hp.hpl.jena.shared,BadDescriptionMultipleRootsException,1,0,1,No
com.hp.hpl.jena.shared,BadDescriptionNoRootException,1,0,1,No
com.hp.hpl.jena.shared,CannotReifyException,0,1,1,No
com.hp.hpl.jena.shared,ClosedException,1,0,1,No
com.hp.hpl.jena.shared,NoReasonerSuppliedException,0,1,1,No
com.hp.hpl.jena.shared,RulesetNotFoundException,1,0,1,No
com.hp.hpl.jena.shared,UpdateDeniedException,1,0,1,No
com.hp.hpl.jena.reasoner,IllegalParameterException,0,1,1,No
com.hp.hpl.jena.mem.faster,FasterTripleStore,1,0,1,No
com.hp.hpl.jena.graph.compose,Delta,1,0,1,No
com.hp.hpl.jena.util,ModelQueryUtil,0,1,1,No
com.hp.hpl.jena.util,SystemUtils,1,0,1,No
com.hp.hpl.jena.rdf.arp.impl,DefaultErrorHandler,0,1,1,No
com.hp.hpl.jena.rdf.arp.impl,WrappedException,1,0,1,No
com.hp.hpl.jena.assembler.assemblers,OntModelAssembler,1,0,1,No
com.hp.hpl.jena.assembler.assemblers,OntModelSpecAssembler,1,0,1,No
com.hp.hpl.jena.assembler.assemblers,RDBModelAssembler,1,0,1,No
com.hp.hpl.jena.shared.wg,LazyFileInputStream,1,0,1,No
com.hp.hpl.jena.shared.wg,LazyInputStream,1,0,1,No
com.hp.hpl.jena.shared.wg,LazyURLInputStream,1,0,1,No
com.hp.hpl.jena.reasoner.rulesys,BuiltinException,0,1,1,No
com.hp.hpl.jena.assembler,AssemblerHelp,1,0,1,No
com.hp.hpl.jena.assembler,BadObjectException,1,0,1,No
com.hp.hpl.jena.rdf.arp.lang,LanguageTagSyntaxException,1,0,1,No
com.hp.hpl.jena.graph.impl,Fragments,1,0,1,No
com.hp.hpl.jena.graph.impl,FragmentTripleIterator,1,0,1,No
com.hp.hpl.jena.graph.impl,SimpleGraphMaker,1,0,1,No
com.hp.hpl.jena.assembler.exceptions,AmbiguousSpecificTypeException,1,0,1,No
com.hp.hpl.jena.assembler.exceptions,CannotLoadClassException,1,0,1,No
com.hp.hpl.jena.assembler.exceptions,NotUniqueException,1,0,1,No
com.hp.hpl.jena.assembler.exceptions,PropertyRequiredException,1,0,1,No
com.hp.hpl.jena.assembler.exceptions,UnknownEncodingException,1,0,1,No
com.hp.hpl.jena.assembler.exceptions,UnknownReasonerException,1,0,1,No
com.hp.hpl.jena.assembler.exceptions,UnknownStyleException,1,0,1,No
com.hp.hpl.jena.ontology,ConversionException,0,1,1,No
com.hp.hpl.jena.ontology,OntologyException,0,1,1,No
com.hp.hpl.jena.ontology,ProfileException,0,1,1,No
com.hp.hpl.jena.xmloutput.impl,SimpleLogger,0,0,0,No
com.hp.hpl.jena.datatypes,RDFDatatype,0,0,0,No
com.hp.hpl.jena.mem,BunchMap,0,0,0,No
com.hp.hpl.jena.mem,GraphMem,0,0,0,No
com.hp.hpl.jena.mem,GraphMemBulkUpdateHandler,0,0,0,No
com.hp.hpl.jena.mem,GraphTripleStore,0,0,0,No
com.hp.hpl.jena.mem,TripleBunch,0,0,0,No
com.hp.hpl.jena.n3.turtle.parser,TurtleParserConstants,0,0,0,No
com.hp.hpl.jena.graph,BulkUpdateHandler,0,0,0,No
com.hp.hpl.jena.graph,Capabilities,0,0,0,No
com.hp.hpl.jena.graph,FrontsNode,0,0,0,No
com.hp.hpl.jena.graph,FrontsTriple,0,0,0,No
com.hp.hpl.jena.graph,GetTriple,0,0,0,No
com.hp.hpl.jena.graph,GraphAdd,0,0,0,No
com.hp.hpl.jena.graph,GraphEventManager,0,0,0,No
com.hp.hpl.jena.graph,GraphListener,0,0,0,No
com.hp.hpl.jena.graph,GraphMaker,0,0,0,No
com.hp.hpl.jena.graph,GraphStatisticsHandler,0,0,0,No
com.hp.hpl.jena.graph,GraphUtil,0,0,0,No
com.hp.hpl.jena.graph,NodeVisitor,0,0,0,No
com.hp.hpl.jena.graph,Node_ANY,0,0,0,No
com.hp.hpl.jena.graph,Node_Blank,0,0,0,No
com.hp.hpl.jena.graph,Node_Concrete,0,0,0,No
com.hp.hpl.jena.graph,Node_Fluid,0,0,0,No
com.hp.hpl.jena.graph,Node_NULL,0,0,0,No
com.hp.hpl.jena.graph,Node_URI,0,0,0,No
com.hp.hpl.jena.graph,Reifier,0,0,0,No
com.hp.hpl.jena.graph,TransactionHandler,0,0,0,No
com.hp.hpl.jena.graph,TripleIterator,0,0,0,No
com.hp.hpl.jena.graph,TripleMatch,0,0,0,No
com.hp.hpl.jena.graph,TripleMatchIterator,0,0,0,No
com.hp.hpl.jena.rdf.arp.states,HasSubjectFrameI,0,0,0,No
com.hp.hpl.jena.rdf.arp.states,WantsObjectFrameI,0,0,0,No
com.hp.hpl.jena.rdf.arp.states,WantsObjectI,0,0,0,No
com.hp.hpl.jena.n3.turtle,LabelToNodeMap,0,0,0,No
com.hp.hpl.jena.n3.turtle,TurtleEventHandler,0,0,0,No
com.hp.hpl.jena.n3.turtle,TurtleReader,0,0,0,No
com.hp.hpl.jena.graph.query,Applyer,0,0,0,No
com.hp.hpl.jena.graph.query,BindingQueryPlan,0,0,0,No
com.hp.hpl.jena.graph.query,IndexValues,0,0,0,No
com.hp.hpl.jena.graph.query,Matcher,0,0,0,No
com.hp.hpl.jena.graph.query,PatternCompiler,0,0,0,No
com.hp.hpl.jena.graph.query,PatternStage,0,0,0,No
com.hp.hpl.jena.graph.query,PatternStageCompiler,0,0,0,No
com.hp.hpl.jena.graph.query,Pipe,0,0,0,No
com.hp.hpl.jena.graph.query,QueryHandler,0,0,0,No
com.hp.hpl.jena.graph.query,QueryNodeFactory,0,0,0,No
com.hp.hpl.jena.graph.query,QueryNodeFactoryBase,0,0,0,No
com.hp.hpl.jena.graph.query,TreeQueryPlan,0,0,0,No
com.hp.hpl.jena.graph.query,Util,0,0,0,No
com.hp.hpl.jena.graph.query,Valuator,0,0,0,No
com.hp.hpl.jena.graph.query,VariableIndexes,0,0,0,No
com.hp.hpl.jena.graph.query,VariableValues,0,0,0,No
com.hp.hpl.jena.rdf.model.impl,ContainerI,0,0,0,No
com.hp.hpl.jena.rdf.model.impl,ContNodeIteratorFactoryImpl,0,0,0,No
com.hp.hpl.jena.rdf.model.impl,NodeIteratorFactory,0,0,0,No
com.hp.hpl.jena.rdf.model.impl,NsIteratorImpl,0,0,0,No
com.hp.hpl.jena.rdf.model.impl,RSIteratorImpl,0,0,0,No
com.hp.hpl.jena.rdf.model.impl,SeqNodeIteratorFactoryImpl,0,0,0,No
com.hp.hpl.jena.rdf.arp,ALiteral,0,0,0,No
com.hp.hpl.jena.rdf.arp,AResource,0,0,0,No
com.hp.hpl.jena.rdf.arp,ARPConfig,0,0,0,No
com.hp.hpl.jena.rdf.arp,ARPEventHandler,0,0,0,No
com.hp.hpl.jena.rdf.arp,ExtendedHandler,0,0,0,No
com.hp.hpl.jena.rdf.arp,NamespaceHandler,0,0,0,No
com.hp.hpl.jena.rdf.arp,StatementHandler,0,0,0,No
com.hp.hpl.jena.vocabulary,DC,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,Alternatives,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,AnySingle,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,EndOfLine,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,Nothing,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,OneOrMore,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,Optional,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,RegexpTreeGenerator,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,Sequence,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,StartOfLine,0,0,0,No
com.hp.hpl.jena.graph.query.regexptrees,ZeroOrMore,0,0,0,No
jena.cmdline,ArgHandler,0,0,0,No
jena.cmdline,CmdLineUtils,0,0,0,No
com.hp.hpl.jena.n3,N3JenaWriterPlain,0,0,0,No
com.hp.hpl.jena.n3,N3TurtleJenaWriter,0,0,0,No
com.hp.hpl.jena.enhanced,AlreadyLinkedViewException,0,0,0,No
com.hp.hpl.jena.enhanced,GraphPersonality,0,0,0,No
com.hp.hpl.jena.enhanced,Implementation,0,0,0,No
com.hp.hpl.jena.enhanced,NodePersonality,0,0,0,No
com.hp.hpl.jena.rdf.model,Alt,0,0,0,No
com.hp.hpl.jena.rdf.model,AltHasNoDefaultException,0,0,0,No
com.hp.hpl.jena.rdf.model,Bag,0,0,0,No
com.hp.hpl.jena.rdf.model,Container,0,0,0,No
com.hp.hpl.jena.rdf.model,HasNoModelException,0,0,0,No
com.hp.hpl.jena.rdf.model,InfModel,0,0,0,No
com.hp.hpl.jena.rdf.model,Literal,0,0,0,No
com.hp.hpl.jena.rdf.model,LiteralRequiredException,0,0,0,No
com.hp.hpl.jena.rdf.model,Model,0,0,0,No
com.hp.hpl.jena.rdf.model,ModelChangedListener,0,0,0,No
com.hp.hpl.jena.rdf.model,ModelCon,0,0,0,No
com.hp.hpl.jena.rdf.model,ModelGetter,0,0,0,No
com.hp.hpl.jena.rdf.model,ModelGraphInterface,0,0,0,No
com.hp.hpl.jena.rdf.model,ModelMaker,0,0,0,No
com.hp.hpl.jena.rdf.model,ModelReader,0,0,0,No
com.hp.hpl.jena.rdf.model,ModelSource,0,0,0,No
com.hp.hpl.jena.rdf.model,NodeIterator,0,0,0,No
com.hp.hpl.jena.rdf.model,NsIterator,0,0,0,No
com.hp.hpl.jena.rdf.model,Property,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFErrorHandler,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFList,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFNode,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFReader,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFReaderF,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFVisitor,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFWriter,0,0,0,No
com.hp.hpl.jena.rdf.model,RDFWriterF,0,0,0,No
com.hp.hpl.jena.rdf.model,ReifiedStatement,0,0,0,No
com.hp.hpl.jena.rdf.model,ResIterator,0,0,0,No
com.hp.hpl.jena.rdf.model,Resource,0,0,0,No
com.hp.hpl.jena.rdf.model,ResourceF,0,0,0,No
com.hp.hpl.jena.rdf.model,ResourceRequiredException,0,0,0,No
com.hp.hpl.jena.rdf.model,RSIterator,0,0,0,No
com.hp.hpl.jena.rdf.model,Schema,0,0,0,No
com.hp.hpl.jena.rdf.model,Selector,0,0,0,No
com.hp.hpl.jena.rdf.model,Seq,0,0,0,No
com.hp.hpl.jena.rdf.model,SeqIndexBoundsException,0,0,0,No
com.hp.hpl.jena.rdf.model,StatementBoundary,0,0,0,No
com.hp.hpl.jena.rdf.model,StmtIterator,0,0,0,No
jena,qtest,0,0,0,No
jena,query,0,0,0,No
jena,rdfparse,0,0,0,No
jena,rset,0,0,0,No
jena,sparql,0,0,0,No
jena,turtle,0,0,0,No
jena,version,0,0,0,No
com.hp.hpl.jena.util.iterator,ClosableIterator,0,0,0,No
com.hp.hpl.jena.util.iterator,ExtendedIterator,0,0,0,No
com.hp.hpl.jena.util.iterator,FilterDropIterator,0,0,0,No
com.hp.hpl.jena.util.iterator,FilterKeepIterator,0,0,0,No
com.hp.hpl.jena.util.iterator,Map1,0,0,0,No
com.hp.hpl.jena.util.iterator,MapFilter,0,0,0,No
com.hp.hpl.jena.util.iterator,NullIterator,0,0,0,No
com.hp.hpl.jena.db,IDBConnection,0,0,0,No
com.hp.hpl.jena.shared,AddDeniedException,0,0,0,No
com.hp.hpl.jena.shared,AlreadyExistsException,0,0,0,No
com.hp.hpl.jena.shared,AssertionFailureException,0,0,0,No
com.hp.hpl.jena.shared,BadBooleanException,0,0,0,No
com.hp.hpl.jena.shared,BadCharLiteralException,0,0,0,No
com.hp.hpl.jena.shared,BadURIException,0,0,0,No
com.hp.hpl.jena.shared,BrokenException,0,0,0,No
com.hp.hpl.jena.shared,CannotCreateException,0,0,0,No
com.hp.hpl.jena.shared,Command,0,0,0,No
