Project Name,Package Name,Class Name,ATFD,WMC,TCC,LOC,Avgloc,God Class (Case 5)
jena-2.6.3,com.hp.hpl.jena.rdf.model,Selector,5,0,0.0,7,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,Seq,8,10,0.0,47,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,SeqIndexBoundsException,1,0,0.0,5,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,SimpleSelector,7,4,0.0,68,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,Statement,11,5,0.0,61,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,StatementBoundary,2,0,0.0,5,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,StatementBoundaryBase,3,0,0.0,14,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,StatementTripleBoundary,3,0,0.0,10,41,No
jena-2.6.3,com.hp.hpl.jena.rdf.model,StmtIterator,2,0,0.0,4,41,No
jena-2.6.3,jena.util,DBcmd,0,32,0.0,267,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,AbstractProfile,0,3,0.0,28,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,AllDifferentImpl,1,9,0.0,51,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,AllValuesFromRestrictionImpl,1,5,0.0,54,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,AnnotationPropertyImpl,1,2,0.0,33,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,BooleanClassDescriptionImpl,1,1,0.0,31,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,CardinalityQRestrictionImpl,2,3,0.0,42,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,CardinalityRestrictionImpl,1,2,0.0,37,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,ComplementClassImpl,1,4,0.0,59,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,DAML_OILLegacyProfile,2,8,0.0,118,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,DAML_OILProfile,2,8,0.0,118,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,DataRangeImpl,1,3,0.0,48,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,DatatypePropertyImpl,1,2,0.0,25,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,EnumeratedClassImpl,1,3,0.0,50,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,FunctionalPropertyImpl,1,2,0.0,25,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,HasValueRestrictionImpl,1,3,0.0,42,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,IndividualImpl,1,2,0.0,55,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,IntersectionClassImpl,2,2,0.0,31,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,InverseFunctionalPropertyImpl,2,2,0.0,25,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,MaxCardinalityQRestrictionImpl,3,3,0.0,43,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,MaxCardinalityRestrictionImpl,2,2,0.0,37,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,MinCardinalityQRestrictionImpl,3,3,0.0,43,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,MinCardinalityRestrictionImpl,2,2,0.0,37,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,ObjectPropertyImpl,1,3,0.0,43,42,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OntClassImpl,1,48,0.0,404,43,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OntModelImpl,1,95,0.0,1006,46,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OntologyImpl,1,2,0.0,97,47,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OntPropertyImpl,1,11,0.0,283,47,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OntResourceImpl,0,79,0.0,622,49,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OWLDLProfile,2,6,0.0,201,50,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OWLLiteProfile,2,6,0.0,200,50,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,OWLProfile,1,19,0.0,323,51,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,QualifiedRestrictionImpl,1,14,0.0,60,51,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,RDFSProfile,1,7,0.0,109,51,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,RestrictionImpl,1,2,0.0,103,51,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,SomeValuesFromRestrictionImpl,1,5,0.0,54,51,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,SymmetricPropertyImpl,1,2,0.0,25,51,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,TransitivePropertyImpl,1,2,0.0,25,51,No
jena-2.6.3,com.hp.hpl.jena.ontology.impl,UnionClassImpl,1,2,0.0,33,51,No
jena-2.6.3,jena,dbcreate,1,2,0.0,40,51,No
jena-2.6.3,jena,dbdump,1,2,0.0,42,51,No
jena-2.6.3,jena,dblist,1,2,0.0,51,51,No
jena-2.6.3,jena,dbload,1,2,0.0,35,51,No
jena-2.6.3,jena,dbremove,1,0,0.0,28,51,No
jena-2.6.3,jena,qtest,1,0,0.0,7,51,No
jena-2.6.3,jena,query,0,0,0.0,41,51,No
jena-2.6.3,jena,rdfcat,1,20,0.0,168,51,No
jena-2.6.3,jena,rdfcompare,1,6,0.0,60,51,No
jena-2.6.3,jena,rdfcopy,1,11,0.0,89,51,No
jena-2.6.3,jena,rdfparse,0,2,0.0,14,51,No
jena-2.6.3,jena,rset,1,0,0.0,7,51,No
jena-2.6.3,jena,RuleMap,1,11,0.0,87,51,No
jena-2.6.3,jena,schemagen,2,140,0.0,736,53,No
jena-2.6.3,jena,sparql,1,0,0.0,7,53,No
jena-2.6.3,jena,turtle,0,0,0.0,2,53,No
jena-2.6.3,jena,version,0,1,0.0,8,53,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,ArrayIterator,0,2,0.0,24,53,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,ClosableIterator,1,0,0.0,4,53,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,ConcatenatedIterator,0,5,0.0,39,53,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,EarlyBindingIterator,1,1,0.0,11,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,ExtendedIterator,4,0,0.0,10,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,Filter,3,0,0.0,34,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,FilterDropIterator,2,0,0.0,7,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,FilterIterator,4,4,0.0,37,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,FilterKeepIterator,2,0,0.0,7,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,IteratorIterator,0,4,0.0,28,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,LateBindingIterator,0,1,0.0,22,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,LazyIterator,4,1,0.0,42,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,Map1,0,0,0.0,8,52,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,Map1Iterator,3,0,0.0,18,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,MapFilter,1,0,0.0,4,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,MapFilterIterator,6,5,0.0,47,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,NiceIterator,8,7,0.0,84,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,NullIterator,2,0,0.0,13,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,RandomOrderIterator,1,2,0.0,35,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,SingletonIterator,3,2,0.0,19,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,UniqueExtendedIterator,2,1,0.0,24,51,No
jena-2.6.3,com.hp.hpl.jena.util.iterator,WrappedIterator,2,2,0.0,22,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,BaseInfGraph,9,19,0.0,213,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,Derivation,0,0,0.0,4,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,FGraph,2,4,0.0,23,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,Finder,1,0,0.0,5,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,FinderUtil,3,5,0.0,38,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,IllegalParameterException,2,0,0.0,5,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,InfGraph,3,0,0.0,15,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,Reasoner,3,0,0.0,11,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,ReasonerException,1,0,0.0,8,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,ReasonerFactory,2,0,0.0,5,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,ReasonerRegistry,3,15,0.0,87,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,StandardValidityReport,1,3,0.0,31,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,TriplePattern,0,37,0.0,167,51,No
jena-2.6.3,com.hp.hpl.jena.reasoner,ValidityReport,0,0,0.0,36,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,Bits,0,18,0.0,145,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,JenaUUID,7,3,0.0,35,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,LibUUID,0,0,0.0,27,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,UUIDFactory,1,0,0.0,6,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,UUID_nil,2,6,0.0,33,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,UUID_V1,3,19,0.0,58,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,UUID_V1_Gen,5,11,0.0,118,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,UUID_V4,4,18,0.0,71,51,No
jena-2.6.3,com.hp.hpl.jena.shared.uuid,UUID_V4_Gen,5,11,0.0,66,51,No
jena-2.6.3,com.hp.hpl.jena.util,CharEncoding,0,7,0.0,99,51,No
jena-2.6.3,com.hp.hpl.jena.util,CollectionFactory,0,0,0.0,13,51,No
jena-2.6.3,com.hp.hpl.jena.util,FileManager,8,35,0.0,226,52,No
jena-2.6.3,com.hp.hpl.jena.util,FileUtils,1,29,0.0,192,52,No
jena-2.6.3,com.hp.hpl.jena.util,IteratorCollection,1,2,0.0,19,52,No
jena-2.6.3,com.hp.hpl.jena.util,LocationMapper,6,27,0.0,220,52,No
jena-2.6.3,com.hp.hpl.jena.util,Locator,2,0,0.0,5,52,No
jena-2.6.3,com.hp.hpl.jena.util,LocatorClassLoader,4,6,0.0,42,52,No
jena-2.6.3,com.hp.hpl.jena.util,LocatorFile,4,10,0.0,84,52,No
jena-2.6.3,com.hp.hpl.jena.util,LocatorURL,3,12,0.0,101,52,No
jena-2.6.3,com.hp.hpl.jena.util,LocatorZip,3,5,0.0,45,52,No
jena-2.6.3,com.hp.hpl.jena.util,Metadata,1,4,0.0,49,52,No
jena-2.6.3,com.hp.hpl.jena.util,ModelLoader,2,8,0.0,95,52,No
jena-2.6.3,com.hp.hpl.jena.util,ModelQueryUtil,1,1,0.0,24,52,No
jena-2.6.3,com.hp.hpl.jena.util,MonitorGraph,0,10,0.0,38,52,No
jena-2.6.3,com.hp.hpl.jena.util,MonitorModel,1,4,0.0,23,52,No
jena-2.6.3,com.hp.hpl.jena.util,OneToManyMap,1,24,0.0,179,53,No
jena-2.6.3,com.hp.hpl.jena.util,PrintUtil,0,18,0.0,91,53,No
jena-2.6.3,com.hp.hpl.jena.util,QueryMapper,1,2,0.0,49,53,No
jena-2.6.3,com.hp.hpl.jena.util,ResourceUtils,1,13,0.0,87,53,No
jena-2.6.3,com.hp.hpl.jena.util,SystemUtils,0,4,0.0,19,53,No
jena-2.6.3,com.hp.hpl.jena.util,Tokenizer,0,22,0.0,94,53,No
jena-2.6.3,com.hp.hpl.jena.util,TypedStream,0,0,0.0,17,53,No
jena-2.6.3,com.hp.hpl.jena.util,URIref,0,23,0.0,104,53,No
jena-2.6.3,com.hp.hpl.jena.xmloutput,RDFXMLWriterI,0,0,0.0,5,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,AbsXMLContext,6,17,0.0,121,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,ANode,1,0,0.0,2,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,AResourceInternal,1,0,0.0,4,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,ARPDatatypeLiteral,4,1,0.0,28,52,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,ARPResource,4,5,0.0,70,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,ARPSaxErrorHandler,0,0,0.0,18,52,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,ARPString,4,0,0.0,14,52,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,AttributeLexer,4,37,0.0,171,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,CharacterModel,0,68,0.0,86,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,DefaultErrorHandler,0,0,0.0,1,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,ElementLexer,2,5,0.0,61,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,LexicalHandlerImpl,0,0,0.0,17,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,Location,0,2,0.0,37,52,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,Names,2,0,0.0,38,52,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,ParserSupport,9,23,0.0,126,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,QNameLexer,2,23,0.0,157,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,RDFXMLParser,3,7,0.0,108,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,SAX2RDFImpl,1,16,0.0,118,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,Taint,0,0,0.0,4,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,TaintImpl,1,0,0.0,11,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,UntaintableURIReference,1,0,0.0,7,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,URIReference,8,1,0.0,46,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,WrappedException,0,3,0.0,16,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,XMLBaselessContext,5,9,0.0,70,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,XMLContext,4,7,0.0,66,53,No
jena-2.6.3,com.hp.hpl.jena.rdf.arp.impl,XMLHandler,12,44,0.0,335,53,No
jena-2.6.3,com.hp.hpl.jena.reasoner.transitiveReasoner,GraphNode,1,40,0.0,269,54,No
jena-2.6.3,com.hp.hpl.jena.reasoner.transitiveReasoner,TransitiveEngine,2,43,0.0,208,54,No
jena-2.6.3,com.hp.hpl.jena.reasoner.transitiveReasoner,TransitiveGraphCache,1,65,0.0,325,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.transitiveReasoner,TransitiveInfGraph,2,7,0.0,55,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.transitiveReasoner,TransitiveReasoner,4,4,0.0,64,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.transitiveReasoner,TransitiveReasonerFactory,1,2,0.0,26,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,BackwardRuleInfGraphI,5,0,0.0,7,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,BasicFBReifier,2,19,0.0,57,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,BasicForwardRuleInfGraph,6,37,0.0,230,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,BasicForwardRuleReasoner,4,9,0.0,71,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,BindingEnvironment,2,0,0.0,5,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,Builtin,4,0,0.0,9,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,BuiltinException,3,0,0.0,6,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,BuiltinRegistry,2,1,0.0,19,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,ClauseEntry,0,0,0.0,3,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,DAMLMicroReasoner,3,2,0.0,19,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,DAMLMicroReasonerFactory,2,1,0.0,32,55,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,FBRuleInfGraph,12,103,0.0,518,56,Yes
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,FBRuleReasoner,6,22,0.0,165,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,ForwardRuleInfGraphI,3,0,0.0,12,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,Functor,8,22,0.0,138,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,GenericRuleReasoner,10,53,0.0,235,56,Yes
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,GenericRuleReasonerFactory,4,1,0.0,22,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,LPBackwardRuleInfGraph,9,19,0.0,155,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,LPBackwardRuleReasoner,3,4,0.0,67,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,Node_RuleVariable,1,6,0.0,57,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,OWLFBRuleReasoner,4,6,0.0,63,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,OWLFBRuleReasonerFactory,6,6,0.0,57,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,OWLMicroReasoner,4,2,0.0,26,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,OWLMicroReasonerFactory,5,5,0.0,51,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,OWLMiniReasoner,4,2,0.0,25,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,OWLMiniReasonerFactory,5,6,0.0,57,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RDFSFBRuleReasoner,3,2,0.0,17,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RDFSFBRuleReasonerFactory,5,2,0.0,28,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RDFSForwardRuleReasoner,4,2,0.0,18,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RDFSRuleInfGraph,2,0,0.0,14,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RDFSRuleReasoner,8,20,0.0,107,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RDFSRuleReasonerFactory,4,2,0.0,28,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RETERuleInfGraph,2,6,0.0,37,56,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,Rule,13,110,0.0,598,57,Yes
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RuleContext,2,0,0.0,12,57,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RuleDerivation,4,14,0.0,76,57,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RulePreprocessHook,2,0,0.0,4,57,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RuleReasoner,1,0,0.0,5,57,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,RuleReasonerFactory,2,0,0.0,3,57,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,SilentAddI,0,0,0.0,3,57,No
jena-2.6.3,com.hp.hpl.jena.reasoner.rulesys,Util,2,32,0.0,167,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,Assembler,4,0,0.0,47,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,AssemblerHelp,6,29,0.0,148,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,BadObjectException,1,0,0.0,21,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,ConnectionDescription,1,3,0.0,43,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,Content,1,2,0.0,19,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,ImportManager,5,8,0.0,54,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,JA,4,3,0.0,110,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,Mode,0,0,0.0,15,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,ModelExpansion,3,23,0.0,182,57,No
jena-2.6.3,com.hp.hpl.jena.assembler,RuleSet,0,0,0.0,18,57,No
jena-2.6.3,com.hp.hpl.jena.util.tuple,TupleItem,0,0,0.0,31,57,No
jena-2.6.3,com.hp.hpl.jena.rdf.listeners,ChangedListener,0,1,0.0,17,57,No
jena-2.6.3,com.hp.hpl.jena.rdf.listeners,NullListener,1,1,0.0,14,57,No
jena-2.6.3,com.hp.hpl.jena.rdf.listeners,ObjectListener,1,0,0.0,4,57,No
jena-2.6.3,com.hp.hpl.jena.rdf.listeners,StatementListener,1,0,0.0,4,57,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,AllCapabilities,0,0,0.0,12,56,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,BaseGraphMaker,0,5,0.0,25,56,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,FileGraph,1,21,0.0,94,56,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,FileGraphMaker,2,12,0.0,110,57,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,FileGraphTransactionHandler,2,2,0.0,36,57,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,Fragments,5,7,0.0,52,57,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,FragmentTripleIterator,2,1,0.0,26,56,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,GraphAddList,0,1,0.0,11,56,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,GraphBase,7,35,0.0,162,57,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,GraphMatcher,0,142,0.0,688,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,GraphWithPerform,1,0,0.0,5,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,LiteralLabelFactory,1,0,0.0,19,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,LiteralLabelImpl,0,26,0.0,205,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,ReificationWrapper,2,26,0.0,130,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,ReificationWrapperGraph,3,8,0.0,31,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,ReifierFragmentHandler,0,3,0.0,6,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,ReifierFragmentsMap,3,2,0.0,8,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,ReifierTripleMap,1,1,0.0,14,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleBulkUpdateHandler,2,37,0.0,116,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleEventManager,1,39,0.0,93,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleGraphMaker,1,11,0.0,47,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleReifier,7,47,0.0,172,58,Yes
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleReifierFragmentHandler,5,10,0.0,26,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleReifierFragmentsMap,7,29,0.0,133,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleReifierTripleMap,5,12,0.0,100,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,SimpleTransactionHandler,1,0,0.0,15,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,TransactionHandlerBase,0,0,0.0,12,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,TripleStore,0,0,0.0,14,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,WrappedBulkUpdateHandler,2,16,0.0,74,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,WrappedGraph,4,10,0.0,62,58,No
jena-2.6.3,com.hp.hpl.jena.graph.impl,WrappedReifier,1,6,0.0,25,58,No
jena-2.6.3,com.hp.hpl.jena.ontology,AllDifferent,3,1,0.0,11,58,No
jena-2.6.3,com.hp.hpl.jena.ontology,AllValuesFromRestriction,5,0,0.0,8,58,No
jena-2.6.3,com.hp.hpl.jena.ontology,AnnotationProperty,1,0,0.0,4,58,No
jena-2.6.3,com.hp.hpl.jena.ontology,BooleanClassDescription,3,0,0.0,12,58,No
jena-2.6.3,com.hp.hpl.jena.ontology,CardinalityQRestriction,4,1,0.0,8,58,No
jena-2.6.3,com.hp.hpl.jena.ontology,CardinalityRestriction,3,0,0.0,8,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,ComplementClass,2,0,0.0,6,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,ConversionException,3,0,0.0,7,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,DataRange,3,0,0.0,11,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,DatatypeProperty,2,0,0.0,4,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,EnumeratedClass,4,0,0.0,11,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,FunctionalProperty,3,0,0.0,4,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,HasValueRestriction,3,0,0.0,8,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,Individual,4,0,0.0,13,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,IntersectionClass,1,0,0.0,4,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,InverseFunctionalProperty,3,0,0.0,4,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,LanguageConsistencyException,2,0,0.0,8,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,MaxCardinalityQRestriction,5,1,0.0,8,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,MaxCardinalityRestriction,4,0,0.0,8,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,MinCardinalityQRestriction,5,1,0.0,8,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,MinCardinalityRestriction,4,0,0.0,8,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,ObjectProperty,2,0,0.0,4,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,OntClass,11,0,0.0,58,56,No
jena-2.6.3,com.hp.hpl.jena.ontology,OntDocumentManager,4,62,0.0,411,57,Yes
jena-2.6.3,com.hp.hpl.jena.ontology,OntModel,32,5,0.0,129,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,OntModelSpec,6,27,0.0,163,57,No
jena-2.6.3,com.hp.hpl.jena.ontology,Ontology,3,0,0.0,28,57,No
