Project Name,Package Name,Class Name,ATFD,WMC,TCC,LOC,Avgloc,God Class (Case 5)
junit4,org.junit.tests.junit3compatibility,InitializationErrorForwardCompatibilityTest,1,2,0.0,68,61,No
junit4,org.junit.tests.junit3compatibility,JUnit38ClassRunnerTest,0,5,0.0,107,61,No
junit4,org.junit.tests.junit3compatibility,JUnit4TestAdapterTest,0,0,0.0,51,61,No
junit4,org.junit.tests.junit3compatibility,OldTestClassAdaptingListenerTest,0,6,0.0,15,61,No
junit4,org.junit.tests.junit3compatibility,OldTests,0,0,0.0,6,61,No
junit4,org.junit.tests.junit3compatibility,SuiteMethodTest,0,1,0.0,96,61,No
junit4,org.junit.matchers,JUnitMatchers,0,0,0.0,40,61,No
junit4,org.junit.matchers,package-info,1,0,0.0,0,61,No
junit4,org.junit.internal.matchers,StacktracePrintingMatcher,1,0,0.0,33,61,No
junit4,org.junit.internal.matchers,ThrowableCauseMatcher,1,0,0.0,24,61,No
junit4,org.junit.internal.matchers,ThrowableMessageMatcher,1,0,0.0,24,61,No
junit4,org.junit.internal.matchers,TypeSafeMatcher,0,4,0.0,32,60,No
junit4,org.junit.internal.matchers,StacktracePrintingMatcherTest,1,0,0.0,20,60,No
junit4,org.junit.internal.matchers,ThrowableCauseMatcherTest,1,1,0.0,8,60,No
junit4,org.junit.tests.running,AllRunningTests,0,0,0.0,8,60,No
junit4,org.junit.experimental.runners,Enclosed,0,3,0.0,14,60,No
junit4,org.junit.runners.model,Annotatable,0,0,0.0,4,60,No
junit4,org.junit.runners.model,FrameworkField,1,4,0.0,56,60,No
junit4,org.junit.runners.model,FrameworkMember,3,7,0.0,31,60,No
junit4,org.junit.runners.model,FrameworkMethod,2,13,0.0,116,60,No
junit4,org.junit.runners.model,InitializationError,0,0,0.0,16,60,No
junit4,org.junit.runners.model,InvalidTestClassError,2,1,0.0,21,60,No
junit4,org.junit.runners.model,MemberValueConsumer,4,0,0.0,3,59,No
junit4,org.junit.runners.model,MultipleFailureException,0,10,0.0,57,59,No
junit4,org.junit.runners.model,NoGenericTypeParametersValidator,0,8,0.0,42,59,No
junit4,org.junit.runners.model,RunnerBuilder,1,5,0.0,55,59,No
junit4,org.junit.runners.model,RunnerScheduler,1,0,0.0,4,59,No
junit4,org.junit.runners.model,Statement,0,0,0.0,3,59,No
junit4,org.junit.runners.model,TestClass,5,33,0.0,218,60,No
junit4,org.junit.runners.model,TestTimedOutException,0,0,0.0,17,59,No
junit4,org.junit.runners.model,AllModelTests,8,0,0.0,9,59,No
junit4,org.junit.runners.model,FrameworkFieldTest,1,0,0.0,36,59,No
junit4,org.junit.runners.model,FrameworkMethodTest,1,0,0.0,38,59,No
junit4,org.junit.runners.model,InvalidTestClassErrorTest,2,0,0.0,12,59,No
junit4,org.junit.runners.model,RunnerBuilderStub,1,0,0.0,6,59,No
junit4,org.junit.runners.model,TestClassTest,3,7,0.0,200,59,No
junit4,org.junit.tests.experimental.parallel,AllParallelTests,2,0,0.0,7,59,No
junit4,org.junit.tests.experimental.parallel,ParallelClassTest,0,0,0.0,56,59,No
junit4,org.junit.tests.experimental.parallel,ParallelMethodTest,0,0,0.0,37,59,No
junit4,org.junit.internal,ArrayComparisonFailure,0,3,0.0,39,59,No
junit4,org.junit.internal,AssumptionViolatedException,2,5,0.0,62,59,No
junit4,org.junit.internal,Checks,0,2,0.0,13,59,No
junit4,org.junit.internal,Classes,0,0,0.0,12,59,No
junit4,org.junit.internal,ComparisonCriteria,1,15,0.0,90,59,No
junit4,org.junit.internal,ExactComparisonCriteria,1,0,0.0,6,59,No
junit4,org.junit.internal,InexactComparisonCriteria,1,2,0.0,17,59,No
junit4,org.junit.internal,JUnitSystem,0,0,0.0,5,58,No
junit4,org.junit.internal,MethodSorter,0,4,0.0,37,58,No
junit4,org.junit.internal,RealSystem,1,0,0.0,9,58,No
junit4,org.junit.internal,SerializableMatcherDescription,1,2,0.0,19,58,No
junit4,org.junit.internal,SerializableValueDescription,1,2,0.0,17,58,No
junit4,org.junit.internal,TextListener,1,8,0.0,68,58,No
junit4,org.junit.internal,Throwables,1,18,0.0,189,58,No
junit4,org.junit.internal,AllInternalTests,8,0,0.0,15,58,No
junit4,org.junit.internal,ArrayComparisonFailureTest,1,1,0.0,32,58,No
junit4,org.junit.internal,ChecksTest,1,1,0.0,0,58,No
junit4,org.junit.internal,MethodSorterTest,1,2,0.0,131,58,No
junit4,org.junit.internal,StackTracesTest,0,9,0.0,236,59,No
junit4,junit.runner,BaseTestRunner,1,22,0.0,221,59,No
junit4,junit.runner,package-info,0,0,0.0,0,59,No
junit4,junit.runner,TestRunListener,0,0,0.0,1,59,No
junit4,junit.runner,Version,0,0,0.0,10,59,No
junit4,org.junit.runner,Computer,1,0,0.0,22,59,No
junit4,org.junit.runner,Describable,1,0,0.0,3,59,No
junit4,org.junit.runner,Description,2,9,0.0,140,59,No
junit4,org.junit.runner,FilterFactories,5,2,0.0,40,59,No
junit4,org.junit.runner,FilterFactory,1,0,0.0,9,59,No
junit4,org.junit.runner,FilterFactoryParams,2,1,0.0,17,58,No
junit4,org.junit.runner,JUnitCommandLineParseResult,5,18,0.0,95,59,No
junit4,org.junit.runner,JUnitCore,6,9,0.0,60,59,No
junit4,org.junit.runner,OrderWith,1,0,0.0,7,58,No
junit4,org.junit.runner,OrderWithValidator,1,1,0.0,10,58,No
junit4,org.junit.runner,package-info,0,0,0.0,0,58,No
junit4,org.junit.runner,Request,4,0,0.0,48,58,No
junit4,org.junit.runner,Result,1,3,0.0,119,58,No
junit4,org.junit.runner,Runner,3,2,0.0,7,58,No
junit4,org.junit.runner,RunWith,1,0,0.0,6,58,No
junit4,org.junit.runner,AllRunnerTests,15,2,0.0,11,58,No
junit4,org.junit.runner,FilterFactoriesTest,7,0,0.0,93,58,No
junit4,org.junit.runner,FilterOptionIntegrationTest,3,1,0.0,146,58,No
junit4,org.junit.runner,JUnitCommandLineParseResultTest,8,0,0.0,99,58,No
junit4,org.junit.runner,JUnitCoreTest,2,0,0.0,9,58,No
junit4,org.junit.runner,MainRunner,2,0,0.0,15,58,No
junit4,org.junit.runner,OrderWithValidatorTest,3,0,0.0,30,58,No
junit4,org.junit.runner,RequestTest,5,0,0.0,28,58,No
junit4,org.junit.runner,RunnerSpy,2,2,0.0,25,58,No
junit4,org.junit,After,2,0,0.0,4,58,No
junit4,org.junit,AfterClass,4,0,0.0,4,58,No
junit4,org.junit,Assert,1,33,0.0,352,58,No
junit4,org.junit,Assume,2,3,0.0,37,58,No
junit4,org.junit,AssumptionViolatedException,1,0,0.0,16,58,No
junit4,org.junit,Before,3,0,0.0,4,58,No
junit4,org.junit,BeforeClass,4,0,0.0,4,58,No
junit4,org.junit,ClassRule,6,0,0.0,5,58,No
junit4,org.junit,ComparisonFailure,1,18,0.0,97,58,No
junit4,org.junit,FixMethodOrder,1,0,0.0,5,58,No
junit4,org.junit,Ignore,1,0,0.0,5,58,No
junit4,org.junit,package-info,0,0,0.0,0,58,No
junit4,org.junit,Rule,3,0,0.0,6,57,No
junit4,org.junit,Test,3,0,0.0,11,57,No
junit4,org.junit,TestCouldNotBeSkippedException,3,0,0.0,2,57,No
junit4,org.junit,AssumptionViolatedExceptionTest,5,0,0.0,142,57,No
junit4,junit.samples,AllTests,1,0,0.0,12,57,No
junit4,junit.samples,ListTest,0,1,0.0,46,57,No
junit4,junit.samples,package-info,0,0,0.0,0,57,No
junit4,junit.samples,SimpleTest,0,0,0.0,32,57,No
junit4,org.junit.tests.experimental.max,AllMaxTests,3,0,0.0,8,57,No
junit4,org.junit.tests.experimental.max,DescriptionTest,0,1,0.0,87,57,No
junit4,org.junit.tests.experimental.max,JUnit38SortingTest,0,1,0.0,39,57,No
junit4,org.junit.tests.experimental.max,MaxStarterTest,0,3,0.0,221,57,No
